Model,Make,Year,atvType,cylinders,displ,trany,VehicleID,AdjWeight,comb08,combinedUF,combE,highway08U,rangeHwyA,RangeHwy,Range,city08U,UCity,UHighway
XC60 T8 AWD Recharge,Volvo,2022,PHEV,4.0,2.0,Automatic (S8),44268,4650.0,25.0,0.43499999999999994,56.0,26.969900000000003,17.6,0.0,0.0,24.1585,31.1,38.2
XC90 T8 AWD Recharge,Volvo,2022,PHEV,4.0,2.0,Automatic (S8),44269,5150.0,27.0,0.43,58.0,27.9986,17.69,0.0,0.0,25.963,33.7,39.8
MC20,Maserati,2022,ICE,6.0,3.0,Automatic (S8),44270,3875.0,18.0,0.0,0.0,24.7365,0.0,0.0,0.0,15.2655,18.3106,31.9272
BRZ,Subaru,2022,ICE,4.0,2.4,Manual 6-spd,44271,3208.3333333333335,22.0,0.0,0.0,26.8145,0.0,0.0,0.0,19.6188,24.7459,37.9593
BRZ,Subaru,2022,ICE,4.0,2.4,Automatic (S6),44272,3208.3333333333335,25.0,0.0,0.0,30.4309,0.0,0.0,0.0,21.2714,27.0291,43.6294
A3,Audi,2022,HEV,4.0,2.0,Automatic (AM-S7),44274,3750.0,32.0,0.0,0.0,38.1797,0.0,0.0,0.0,28.7489,36.9,54.2
Mirage,Mitsubishi,2022,ICE,3.0,1.2,Manual 5-spd,44288,2458.333333333333,36.0,0.0,0.0,40.8484,0.0,0.0,0.0,33.419,44.9092,60.8039
Mirage,Mitsubishi,2022,ICE,3.0,1.2,Automatic (variable gear ratios),44289,2458.333333333333,39.0,0.0,0.0,43.063,0.0,0.0,0.0,36.0271,49.02,64.6255
Mirage G4,Mitsubishi,2022,ICE,3.0,1.2,Manual 5-spd,44290,2458.333333333333,35.0,0.0,0.0,40.0,0.0,0.0,0.0,33.1301,44.4601,60.402
Mirage G4,Mitsubishi,2022,ICE,3.0,1.2,Automatic (variable gear ratios),44291,2458.333333333333,37.0,0.0,0.0,41.3658,0.0,0.0,0.0,34.7905,47.0582,61.6912
Ghibli Trofeo,Maserati,2022,ICE,8.0,3.8,Automatic 8-spd,44294,4916.666666666667,16.0,0.0,0.0,19.7979,0.0,0.0,0.0,13.4906,16.5647,27.3566
Ghibli Modena AWD,Maserati,2022,ICE,6.0,3.0,Automatic 8-spd,44295,4916.666666666667,19.0,0.0,0.0,23.9491,0.0,0.0,0.0,15.855399999999998,19.6697,32.3651
Ghibli GT,Maserati,2022,ICE,6.0,3.0,Automatic 8-spd,44296,4916.666666666667,20.0,0.0,0.0,24.9859,0.0,0.0,0.0,17.5439,21.9264,35.1464
Ghibli Modena RWD,Maserati,2022,ICE,6.0,3.0,Automatic 8-spd,44297,4916.666666666667,20.0,0.0,0.0,24.9859,0.0,0.0,0.0,17.5439,21.9264,35.1464
G80 AWD,Genesis,2022,ICE,6.0,3.5,Automatic (S8),44298,4666.666666666667,20.0,0.0,0.0,25.921,0.0,0.0,0.0,17.3599,21.1338,34.1326
Quattroporte Trofeo,Maserati,2022,ICE,8.0,3.8,Automatic 8-spd,44299,5000.0,16.0,0.0,0.0,19.7979,0.0,0.0,0.0,13.4906,16.5647,27.3566
Quattroporte Modena AWD,Maserati,2022,ICE,6.0,3.0,Automatic 8-spd,44300,5000.0,19.0,0.0,0.0,23.9491,0.0,0.0,0.0,15.8554,19.6697,32.3651
Quattroporte Modena RWD,Maserati,2022,ICE,6.0,3.0,Automatic 8-spd,44301,5000.0,19.0,0.0,0.0,25.1847,0.0,0.0,0.0,16.2998,20.2604,33.7603
Quattroporte GT,Maserati,2022,ICE,6.0,3.0,Automatic 8-spd,44302,5000.0,19.0,0.0,0.0,25.1847,0.0,0.0,0.0,16.2998,20.2604,33.7603
X3 sDrive30i,BMW,2022,ICE,4.0,2.0,Automatic (S8),44306,4687.5,25.0,0.0,0.0,28.5889,0.0,0.0,0.0,22.5716,28.8492,40.7234
GV80 RWD,Genesis,2022,ICE,4.0,2.5,Automatic (S8),44307,5045.454545454545,23.0,0.0,0.0,25.2654,0.0,0.0,0.0,21.0347,26.7,37.5
Pilot FWD,Honda,2022,ICE,6.0,3.5,Automatic (S9),44308,4589.285714285714,23.0,0.0,0.0,27.0656,0.0,0.0,0.0,20.0566,25.3475,38.3484
Outlander Sport 2WD,Mitsubishi,2022,ICE,4.0,2.0,Automatic (AV-S6),44309,4017.8571428571427,27.0,0.0,0.0,30.0243,0.0,0.0,0.0,24.3268,31.3406,42.9847
Outlander Sport 2WD,Mitsubishi,2022,ICE,4.0,2.4,Automatic (AV-S6),44310,4017.8571428571427,25.0,0.0,0.0,29.2404,0.0,0.0,0.0,23.0,30.8601,41.747
X3 xDrive30i,BMW,2022,ICE,4.0,2.0,Automatic (S8),44311,4687.5,24.0,0.0,0.0,27.7194,0.0,0.0,0.0,21.2842,27.0469,39.3647
X3 M40i,BMW,2022,HEV,6.0,3.0,Automatic (S8),44312,4687.5,23.0,0.0,0.0,26.0127,0.0,0.0,0.0,21.4387,27.2621,36.7215
X3 M,BMW,2022,ICE,6.0,3.0,Automatic (S8),44313,4687.5,17.0,0.0,0.0,20.153,0.0,0.0,0.0,14.9532,18.4775,27.8811
X3 M Competition,BMW,2022,ICE,6.0,3.0,Automatic (S8),44314,4687.5,17.0,0.0,0.0,20.153,0.0,0.0,0.0,14.9532,18.4775,27.8811
Pilot AWD,Honda,2022,ICE,6.0,3.5,Automatic (S9),44319,4589.285714285714,22.0,0.0,0.0,26.1326,0.0,0.0,0.0,19.0,24.8412,36.9063
Outlander Sport 4WD,Mitsubishi,2022,ICE,4.0,2.0,Automatic (AV-S6),44320,4017.8571428571427,26.0,0.0,0.0,28.867,0.0,0.0,0.0,23.4239,30.0541,41.1598
Outlander Sport 4WD,Mitsubishi,2022,ICE,4.0,2.4,Automatic (AV-S6),44321,4017.8571428571427,25.0,0.0,0.0,28.0,0.0,0.0,0.0,23.0094,29.467000000000002,40.7023
X5 sDrive40i,BMW,2022,HEV,6.0,3.0,Automatic (S8),44322,5500.0,23.0,0.0,0.0,25.5286,0.0,0.0,0.0,21.1025,26.7941,35.9775
Wagoneer 2WD,Jeep,2022,HEV,8.0,5.7,Automatic 8-spd,44323,6250.0,18.0,0.0,0.0,22.242,0.0,0.0,0.0,16.1793,20.1,30.9919
X5 xDrive40i,BMW,2022,HEV,6.0,3.0,Automatic (S8),44324,5500.0,23.0,0.0,0.0,25.469,0.0,0.0,0.0,20.7577,26.3157,35.8861
X5 M50i,BMW,2022,ICE,8.0,4.4,Automatic (S8),44325,5500.0,18.0,0.0,0.0,21.7122,0.0,0.0,0.0,16.0809,19.9691,30.1987
X5 M,BMW,2022,ICE,8.0,4.4,Automatic (S8),44326,5500.0,15.0,0.0,0.0,18.0892,0.0,0.0,0.0,13.1435,16.1143,24.851
X5 M Competition,BMW,2022,ICE,8.0,4.4,Automatic (S8),44327,5500.0,15.0,0.0,0.0,18.0892,0.0,0.0,0.0,13.1435,16.1143,24.851
X6 xDrive40i,BMW,2022,HEV,6.0,3.0,Automatic (S8),44328,5375.0,23.0,0.0,0.0,25.469,0.0,0.0,0.0,20.7577,26.3157,35.8861
X6 M50i,BMW,2022,ICE,8.0,4.4,Automatic (S8),44329,5375.0,18.0,0.0,0.0,21.7122,0.0,0.0,0.0,16.0809,19.9691,30.1987
X6 M,BMW,2022,ICE,8.0,4.4,Automatic (S8),44330,5375.0,15.0,0.0,0.0,18.0892,0.0,0.0,0.0,13.1435,16.1143,24.851
X6 M Competition,BMW,2022,ICE,8.0,4.4,Automatic (S8),44331,5375.0,15.0,0.0,0.0,18.0892,0.0,0.0,0.0,13.1435,16.1143,24.851
X7 xDrive40i,BMW,2022,HEV,6.0,3.0,Automatic (S8),44332,5750.0,21.0,0.0,0.0,24.0365,0.0,0.0,0.0,19.4394,24.5,33.7
X7 M50i,BMW,2022,ICE,8.0,4.4,Automatic (S8),44333,5750.0,17.0,0.0,0.0,20.5341,0.0,0.0,0.0,14.9611,18.488,28.4453
Alpina XB7,BMW,2022,ICE,8.0,4.4,Automatic (S8),44334,5750.0,17.0,0.0,0.0,20.5341,0.0,0.0,0.0,14.9611,18.488,28.4453
GV80 AWD,Genesis,2022,ICE,4.0,2.5,Automatic (S8),44335,5045.454545454545,22.0,0.0,0.0,24.6022,0.0,0.0,0.0,20.6423,26.156,36.7121
GV80 AWD,Genesis,2022,ICE,6.0,3.5,Automatic (S8),44336,5045.454545454545,20.0,0.0,0.0,22.7134,0.0,0.0,0.0,18.1909,22.8,31.7
Wagoneer 4WD,Jeep,2022,HEV,8.0,5.7,Automatic 8-spd,44337,6250.0,17.0,0.0,0.0,20.1649,0.0,0.0,0.0,15.1221,18.7,27.8986
Levante Modena,Maserati,2022,ICE,6.0,3.0,Automatic 8-spd,44338,5250.0,18.0,0.0,0.0,21.626,0.0,0.0,0.0,15.5613,19.28,30.07
Levante GT,Maserati,2022,ICE,6.0,3.0,Automatic 8-spd,44339,5250.0,18.0,0.0,0.0,21.626,0.0,0.0,0.0,15.5613,19.28,30.07
Levante Modena V8,Maserati,2022,ICE,8.0,3.8,Automatic 8-spd,44340,5250.0,16.0,0.0,0.0,19.5576,0.0,0.0,0.0,13.4955,16.57,26.36
Levante Trofeo,Maserati,2022,ICE,8.0,3.8,Automatic 8-spd,44341,5250.0,16.0,0.0,0.0,19.5576,0.0,0.0,0.0,13.4955,16.57,26.36
Camry,Toyota,2022,ICE,6.0,3.5,Automatic (S8),44343,3785.714285714286,26.0,0.0,0.0,33.0332,0.0,0.0,0.0,22.3944,28.6,47.8
Camry TRD,Toyota,2022,ICE,6.0,3.5,Automatic (S8),44344,3785.714285714286,25.0,0.0,0.0,30.9781,0.0,0.0,0.0,21.7524,27.7,44.5
Camry XSE,Toyota,2022,ICE,6.0,3.5,Automatic (S8),44345,3785.714285714286,26.0,0.0,0.0,31.978199999999998,0.0,0.0,0.0,22.0524,28.1199,46.1
Camry AWD LE/SE,Toyota,2022,ICE,4.0,2.5,Automatic (S8),44346,3785.714285714286,29.0,0.0,0.0,34.0,0.0,0.0,0.0,25.098899999999997,32.4491,50.21229999999999
Camry AWD XLE/XSE,Toyota,2022,ICE,4.0,2.5,Automatic (S8),44347,3785.714285714286,28.0,0.0,0.0,34.4479,0.0,0.0,0.0,24.9954,32.3,50.1
Camry LE/SE,Toyota,2022,ICE,4.0,2.5,Automatic (S8),44348,3785.714285714286,32.0,0.0,0.0,38.5217,0.0,0.0,0.0,27.6792,36.211,56.8551
Camry XLE/XSE,Toyota,2022,ICE,4.0,2.5,Automatic (S8),44349,3785.714285714286,31.0,0.0,0.0,38.0,0.0,0.0,0.0,27.0,36.211,56.8551
Camry Hybrid LE,Toyota,2022,HEV,4.0,2.5,Automatic (AV-S6),44350,3785.714285714286,52.0,0.0,0.0,52.7112,0.0,0.0,0.0,50.9899,71.6856,71.9
Camry Hybrid SE/XLE/XSE,Toyota,2022,HEV,4.0,2.5,Automatic (AV-S6),44351,3785.714285714286,46.0,0.0,0.0,47.0,0.0,0.0,0.0,44.1939,61.7,64.5
Colorado 2WD,Chevrolet,2022,ICE,4.0,2.5,Automatic 6-spd,44352,4872.222222222223,22.0,0.0,0.0,25.086300000000005,0.0,0.0,0.0,19.2932,24.3,35.3
Colorado 4WD,Chevrolet,2022,ICE,4.0,2.5,Automatic 6-spd,44354,4872.222222222223,21.0,0.0,0.0,23.7647,0.0,0.0,0.0,18.5523,23.2902,33.2877
Sequoia 2WD,Toyota,2022,ICE,8.0,5.7,Automatic (S6),44358,6250.0,15.0,0.0,0.0,17.0,0.0,0.0,0.0,13.2868,16.3,24.1
Sequoia 4WD,Toyota,2022,ICE,8.0,5.7,Automatic (S6),44359,6250.0,14.0,0.0,0.0,16.9861,0.0,0.0,0.0,12.7507,15.6062,23.2487
Tucson Plug-in Hybrid,Hyundai,2022,PHEV,4.0,1.6,Automatic (AM-S6),44360,4098.484848484849,35.0,0.616,42.0,35.3739,29.72,0.0,0.0,34.7293,47.9,45.9
Sorento Plug-in Hybrid,Kia,2022,PHEV,4.0,1.6,Automatic (AM-S6),44361,4420.833333333333,34.0,0.607,43.0,32.9232,29.92,0.0,0.0,35.0284,47.4,45.1
F150 Pickup Tremor 4WD,Ford,2021,ICE,6.0,3.5,Automatic (S10),44366,5625.0,18.0,0.0,0.0,19.9271,0.0,0.0,0.0,16.434,20.4393,27.5473
F150 RAPTOR 4WD,Ford,2021,ICE,6.0,3.5,Automatic (S10),44367,5625.0,16.0,0.0,0.0,17.8483,0.0,0.0,0.0,14.8943,18.4,24.5
F150 RAPTOR 37 4WD,Ford,2021,ICE,6.0,3.5,Automatic (S10),44368,5625.0,15.0,0.0,0.0,16.2909,0.0,0.0,0.0,14.7421,18.2,24.3
911 Turbo,Porsche,2022,ICE,6.0,3.7,Automatic (AM-S8),44375,3967.2619047619046,17.0,0.0,0.0,19.8273,0.0,0.0,0.0,15.4251,19.1,27.4
911 Turbo Cabriolet,Porsche,2022,ICE,6.0,3.7,Automatic (AM-S8),44376,3967.2619047619046,17.0,0.0,0.0,20.0,0.0,0.0,0.0,15.046200000000002,18.6,28.5
911 Turbo S,Porsche,2022,ICE,6.0,3.7,Automatic (AM-S8),44377,3967.2619047619046,17.0,0.0,0.0,20.0,0.0,0.0,0.0,15.349500000000003,19.0,28.9
911 Turbo S Cabriolet,Porsche,2022,ICE,6.0,3.7,Automatic (AM-S8),44378,3967.2619047619046,17.0,0.0,0.0,20.0,0.0,0.0,0.0,14.742100000000002,18.2,28.5
Avalon XLE,Toyota,2022,ICE,6.0,3.5,Automatic (S8),44379,3968.75,26.0,0.0,0.0,32.4757,0.0,0.0,0.0,22.2521,28.4,46.9
Avalon,Toyota,2022,ICE,6.0,3.5,Automatic (S8),44380,3968.75,25.0,0.0,0.0,31.2914,0.0,0.0,0.0,21.5376,27.4,45.0
Avalon Hybrid,Toyota,2022,HEV,4.0,2.5,Automatic (AV-S6),44381,3968.75,43.0,0.0,0.0,43.213,0.0,0.0,0.0,43.237,59.1,59.5
Avalon Hybrid XLE,Toyota,2022,HEV,4.0,2.5,Automatic (AV-S6),44382,3968.75,44.0,0.0,0.0,44.48,0.0,0.0,0.0,42.9632,60.7999,61.4661
Colorado 2WD,Chevrolet,2022,ICE,4.0,2.8,Automatic 6-spd,44383,4872.222222222223,23.0,0.0,0.0,29.6545,0.0,0.0,0.0,19.9494,25.2,42.4
Colorado 2WD,Chevrolet,2022,ICE,6.0,3.6,Automatic 8-spd,44384,4872.222222222223,21.0,0.0,0.0,25.3476,0.0,0.0,0.0,18.2647,22.899999999999995,35.7
Colorado 4WD,Chevrolet,2022,ICE,6.0,3.6,Automatic 8-spd,44387,4872.222222222223,19.0,0.0,0.0,23.6408,0.0,0.0,0.0,17.0,22.100000000000005,33.1
Colorado ZR2 4WD,Chevrolet,2022,ICE,6.0,3.6,Automatic 8-spd,44388,4872.222222222223,17.0,0.0,0.0,18.0,0.0,0.0,0.0,15.8028,19.6,27.2
Colorado ZR2 4WD,Chevrolet,2022,ICE,4.0,2.8,Automatic 6-spd,44389,4872.222222222223,19.0,0.0,0.0,22.1305,0.0,0.0,0.0,17.6452,21.1,31.2493
Colorado 4WD,Chevrolet,2022,ICE,4.0,2.8,Automatic 6-spd,44390,4872.222222222223,22.0,0.0,0.0,27.9345,0.0,0.0,0.0,19.22,24.2,39.7
1500 2WD,Ram,2022,ICE,6.0,3.0,Automatic 8-spd,44393,5778.333333333333,26.0,0.0,0.0,32.3515,0.0,0.0,0.0,22.4655,28.7,46.7
1500 2WD,Ram,2022,HEV,6.0,3.6,Automatic 8-spd,44394,5778.333333333333,22.0,0.0,0.0,25.0847,0.0,0.0,0.0,19.694,24.8491,35.2975
1500 2WD,Ram,2022,HEV,8.0,5.7,Automatic 8-spd,44395,5778.333333333333,20.0,0.0,0.0,23.0,0.0,0.0,0.0,18.117,22.7,33.0
1500 HFE 2WD,Ram,2022,ICE,6.0,3.0,Automatic 8-spd,44397,5778.333333333333,26.0,0.0,0.0,33.2803,0.0,0.0,0.0,22.6786,29.0,48.2
1500 HFE 2WD,Ram,2022,HEV,6.0,3.6,Automatic 8-spd,44398,5778.333333333333,23.0,0.0,0.0,26.193400000000004,0.0,0.0,0.0,20.3124,25.7,37.0
1500 4WD,Ram,2022,ICE,6.0,3.0,Automatic 8-spd,44399,5778.333333333333,24.0,0.0,0.0,29.401,0.0,0.0,0.0,21.2505,27.0,42.0
1500 4WD,Ram,2022,HEV,6.0,3.6,Automatic 8-spd,44400,5778.333333333333,21.0,0.0,0.0,24.2425,0.0,0.0,0.0,19.3311,24.3519,34.0131
1500 4WD,Ram,2022,HEV,8.0,5.7,Automatic 8-spd,44401,5778.333333333333,19.0,0.0,0.0,22.4371,0.0,0.0,0.0,17.5417,21.9234,31.284699999999997
1500 TRX 4WD,Ram,2022,ICE,8.0,6.2,Automatic 8-spd,44403,5778.333333333333,12.0,0.0,0.0,14.232099999999999,0.0,0.0,0.0,10.4781,12.7,19.3
Armada 2WD,Nissan,2022,ICE,8.0,5.6,Automatic (S7),44404,6333.333333333333,16.0,0.0,0.0,19.0,0.0,0.0,0.0,14.1316,17.4,28.7
Armada 4WD,Nissan,2022,ICE,8.0,5.6,Automatic (S7),44411,6333.333333333333,15.0,0.0,0.0,18.0,0.0,0.0,0.0,13.0,17.3,27.3
911 Carrera,Porsche,2022,ICE,6.0,3.0,Automatic (AM-S8),44415,3967.2619047619046,20.0,0.0,0.0,24.0,0.0,0.0,0.0,18.0,23.9,35.1
911 Carrera Cabriolet,Porsche,2022,ICE,6.0,3.0,Automatic (AM-S8),44416,3967.2619047619046,20.0,0.0,0.0,24.0,0.0,0.0,0.0,18.0,23.9,34.8
911 Carrera S,Porsche,2022,ICE,6.0,3.0,Manual 7-spd,44417,3967.2619047619046,21.0,0.0,0.0,25.0,0.0,0.0,0.0,18.3385,23.0,36.2
911 Carrera S,Porsche,2022,ICE,6.0,3.0,Automatic (AM-S8),44418,3967.2619047619046,20.0,0.0,0.0,23.0,0.0,0.0,0.0,18.1909,22.8,33.5
911 Carrera S Cabriolet,Porsche,2022,ICE,6.0,3.0,Manual 7-spd,44419,3967.2619047619046,20.0,0.0,0.0,25.0,0.0,0.0,0.0,17.0,22.7,36.1
911 Carrera S Cabriolet,Porsche,2022,ICE,6.0,3.0,Automatic (AM-S8),44420,3967.2619047619046,20.0,0.0,0.0,23.0,0.0,0.0,0.0,18.2647,22.9,33.4
911 Carrera 4S,Porsche,2022,ICE,6.0,3.0,Manual 7-spd,44421,3967.2619047619046,20.0,0.0,0.0,25.4128,0.0,0.0,0.0,17.0,22.4,35.8
911 Carrera 4S,Porsche,2022,ICE,6.0,3.0,Automatic (AM-S8),44422,3967.2619047619046,20.0,0.0,0.0,23.0,0.0,0.0,0.0,18.0431,22.6,33.4
911 Carrera 4S Cabriolet,Porsche,2022,ICE,6.0,3.0,Manual 7-spd,44423,3967.2619047619046,20.0,0.0,0.0,24.0,0.0,0.0,0.0,17.0,22.3,34.9
911 Carrera 4S Cabriolet,Porsche,2022,ICE,6.0,3.0,Automatic (AM-S8),44424,3967.2619047619046,20.0,0.0,0.0,23.0,0.0,0.0,0.0,18.3385,23.0,33.0
911 Carrera 4,Porsche,2022,ICE,6.0,3.0,Automatic (AM-S8),44425,3967.2619047619046,20.0,0.0,0.0,24.0,0.0,0.0,0.0,18.0,23.5,35.1
911 Carrera 4 Cabriolet,Porsche,2022,ICE,6.0,3.0,Automatic (AM-S8),44426,3967.2619047619046,20.0,0.0,0.0,24.2339,0.0,0.0,0.0,18.0,23.5,34.0
911 Targa 4S,Porsche,2022,ICE,6.0,3.0,Automatic (AM-S8),44427,3967.2619047619046,20.0,0.0,0.0,23.0,0.0,0.0,0.0,18.0,23.3,34.1
911 Targa 4S,Porsche,2022,ICE,6.0,3.0,Manual 7-spd,44428,3967.2619047619046,20.0,0.0,0.0,24.0,0.0,0.0,0.0,17.2268,21.5,35.2
911 Targa 4,Porsche,2022,ICE,6.0,3.0,Automatic (AM-S8),44429,3967.2619047619046,20.0,0.0,0.0,24.0,0.0,0.0,0.0,18.0,23.6,34.5
Roma,Ferrari,2022,ICE,8.0,3.9,Automatic (AM8),44430,4000.0,19.0,0.0,0.0,22.197,0.0,0.0,0.0,16.5726,20.6242,30.9245
Ridgeline AWD,Honda,2022,ICE,6.0,3.5,Automatic (S9),44431,4750.0,21.0,0.0,0.0,23.7728,0.0,0.0,0.0,18.0,23.6,33.3
CR-V FWD,Honda,2022,ICE,4.0,1.5,Automatic (variable gear ratios),44432,3875.0,30.0,0.0,0.0,33.7141,0.0,0.0,0.0,28.0,38.0811,48.9041
RX 350,Lexus,2022,ICE,6.0,3.5,Automatic (S8),44433,4750.0,23.0,0.0,0.0,27.175,0.0,0.0,0.0,19.8812,25.1061,38.5182
CR-V AWD,Honda,2022,ICE,4.0,1.5,Automatic (variable gear ratios),44434,3875.0,29.0,0.0,0.0,32.3775,0.0,0.0,0.0,27.0,36.0853,46.7419
CR-V Hybrid AWD,Honda,2022,HEV,4.0,2.0,Automatic (variable gear ratios),44435,3875.0,38.0,0.0,0.0,35.0,0.0,0.0,0.0,40.3712,56.1,52.3
RX 350 AWD,Lexus,2022,ICE,6.0,3.5,Automatic (S8),44436,4750.0,22.0,0.0,0.0,26.128599999999995,0.0,0.0,0.0,19.2323,24.2167,36.9
4Runner 2WD,Toyota,2022,ICE,6.0,4.0,Automatic (S5),44437,4875.0,17.0,0.0,0.0,18.9536,0.0,0.0,0.0,16.4046,20.4,28.7
RX 450h AWD,Lexus,2022,HEV,6.0,3.5,Automatic (AV-S6),44438,4750.0,30.0,0.0,0.0,28.1086,0.0,0.0,0.0,31.2535,41.5726,39.9719
GX 460,Lexus,2022,ICE,8.0,4.6,Automatic (S6),44439,5500.0,16.0,0.0,0.0,19.0798,0.0,0.0,0.0,14.5136,17.9,26.3
4Runner 4WD,Toyota,2022,ICE,6.0,4.0,Automatic (S5),44440,4875.0,17.0,0.0,0.0,18.9036,0.0,0.0,0.0,15.8616,19.6779,28.011
Cayenne/Coupe E-Hybrid,Porsche,2022,PHEV,6.0,3.0,Automatic (S8),44442,5486.111111111111,21.0,0.401,72.0,22.1674,16.85,0.0,0.0,19.9093,25.1,30.899999999999995
Cayenne Turbo S/Coupe E-Hybrid,Porsche,2022,PHEV,8.0,4.0,Automatic (S8),44443,5486.111111111111,18.0,0.366,82.0,19.5061,14.600000000000001,0.0,0.0,17.0142,21.2,26.9
Kona Electric,Hyundai,2022,EV,,,Automatic (A1),44444,3677.777777777778,120.0,0.0,28.0,108.0,0.0,0.0,258.0,132.0,195.5,155.5
Niro Electric,Kia,2022,EV,,,Automatic (A1),44445,3833.3333333333335,112.0,0.0,30.007099999999998,101.5,0.0,213.6,239.0,123.06,175.80000000000004,145.0
Leaf (40 kW-hr battery pack),Nissan,2022,EV,,,Automatic (A1),44446,4156.25,111.0,0.0,30.4264,98.84,0.0,0.0,149.0,122.92,175.6,141.2
Leaf (62 kW-hr battery pack),Nissan,2022,EV,,,Automatic (A1),44447,4156.25,108.0,0.0,31.3048,97.3,0.0,0.0,226.0,117.95,168.5,139.0
Leaf SV/SL (62 kW-hr battery pack),Nissan,2022,EV,,,Automatic (A1),44448,4156.25,104.0,0.0,32.283,94.29,0.0,0.0,215.0,114.45,163.5,134.7
XC40 Recharge twin,Volvo,2022,EV,,,Automatic (A1),44450,4416.666666666667,85.0,0.0,39.4392,78.6884,0.0,0.0,223.0,91.9344,128.4,109.90000000000002
Corvette,Chevrolet,2022,ICE,8.0,6.2,Automatic (S8),44451,3875.0,19.0,0.0,0.0,24.4108,0.0,0.0,0.0,15.5677,19.1,34.1
ES 350,Lexus,2022,ICE,6.0,3.5,Automatic (S8),44454,4000.0,26.0,0.0,0.0,32.3304,0.0,0.0,0.0,21.908,27.917600000000004,46.6661
ES 350 F Sport,Lexus,2022,ICE,6.0,3.5,Automatic (S8),44455,4000.0,25.0,0.0,0.0,31.1662,0.0,0.0,0.0,21.6093,27.5,44.79999999999999
ES 250 AWD,Lexus,2022,ICE,4.0,2.5,Automatic (S8),44456,4000.0,28.0,0.0,0.0,34.4479,0.0,0.0,0.0,24.9954,32.3,50.1
ES 300h,Lexus,2022,HEV,4.0,2.5,Automatic (AV-S6),44457,4000.0,44.0,0.0,0.0,44.4658,0.0,0.0,0.0,43.0,59.8324,60.9027
Frontier 2WD,Nissan,2022,ICE,6.0,3.8,Automatic (S9),44458,5031.25,20.0,0.0,0.0,24.2868,0.0,0.0,0.0,18.3385,23.0,34.0804
Frontier 4WD,Nissan,2022,ICE,6.0,3.8,Automatic (S9),44459,5031.25,19.0,0.0,0.0,22.4687,0.0,0.0,0.0,17.4894,21.853,31.3321
Outlander PHEV,Mitsubishi,2022,PHEV,4.0,2.4,Automatic (A1),44460,4017.8571428571427,26.0,0.518,45.0,26.0445,23.13,0.0,0.0,25.7007,37.7025,40.6163
R1S,Rivian,2022,EV,,,Automatic (A1),44461,7000.0,69.0,0.0,48.6142,65.31,0.0,296.4,316.0,73.01,104.3,93.3
R1T,Rivian,2022,EV,,,Automatic (A1),44462,7000.0,70.0,0.0,48.0759,65.6156,0.0,292.9,314.0,74.2682,103.0,91.0
Portofino M,Ferrari,2022,ICE,8.0,3.9,Automatic (AM8),44463,4250.0,19.0,0.0,0.0,22.8747,0.0,0.0,0.0,16.3243,20.293,31.9429
UX 250h,Lexus,2022,HEV,4.0,2.0,Automatic (AV-S6),44466,3833.3333333333335,42.0,0.0,0.0,40.9422,0.0,0.0,0.0,43.0233,59.5,58.1496
UX 250h AWD,Lexus,2022,HEV,4.0,2.0,Automatic (AV-S6),44467,3833.3333333333335,39.0,0.0,0.0,38.0,0.0,0.0,0.0,41.2367,55.9496,54.899300000000004
Elantra N,Hyundai,2022,ICE,4.0,2.0,Automatic (AM-S8),44470,3341.3978494623657,23.0,0.0,0.0,29.6202,0.0,0.0,0.0,19.5079,23.6938,38.6752
Elantra N,Hyundai,2022,ICE,4.0,2.0,Manual 6-spd,44471,3341.3978494623657,25.0,0.0,0.0,30.7233,0.0,0.0,0.0,21.6676,26.4,42.1
UX 200,Lexus,2022,ICE,4.0,2.0,Automatic (AV-S10),44472,3833.3333333333335,32.0,0.0,0.0,37.235,0.0,0.0,0.0,29.42,38.8,54.70000000000001
Maverick FWD,Ford,2022,ICE,4.0,2.0,Automatic 8-spd,44473,3958.3333333333335,26.0,0.0,0.0,30.0,0.0,0.0,0.0,22.7495,29.100000000000005,45.0
Tacoma 2WD,Toyota,2022,ICE,6.0,3.5,Automatic (S6),44474,4625.0,21.0,0.0,0.0,23.6408,0.0,0.0,0.0,18.7066,23.5,33.1
Tacoma 2WD,Toyota,2022,ICE,4.0,2.7,Automatic (S6),44475,4625.0,21.0,0.0,0.0,23.3764,0.0,0.0,0.0,19.5124,24.600000000000005,32.7
Maverick AWD,Ford,2022,ICE,4.0,2.0,Automatic 8-spd,44476,3958.3333333333335,25.0,0.0,0.0,29.0,0.0,0.0,0.0,21.8954,27.899999999999995,43.0
Tacoma 4WD,Toyota,2022,ICE,6.0,3.5,Automatic (S6),44477,4625.0,20.0,0.0,0.0,22.3877,0.0,0.0,0.0,18.1204,22.7046,31.2105
Tacoma 4WD,Toyota,2022,ICE,6.0,3.5,Manual 6-spd,44478,4625.0,18.0,0.0,0.0,20.571,0.0,0.0,0.0,17.0777,21.3,28.5
Tacoma 4WD D-CAB MT TRD-ORP/PRO,Toyota,2022,ICE,6.0,3.5,Manual 6-spd,44479,4625.0,18.0,0.0,0.0,20.0593,0.0,0.0,0.0,17.0936,21.3213,27.742499999999996
Tacoma 4WD,Toyota,2022,ICE,4.0,2.7,Automatic (S6),44480,4625.0,20.0,0.0,0.0,22.2474,0.0,0.0,0.0,18.5595,23.3,31.0
