level_0,Model,Make,Year,AdjWeight,match_index,baseModel,displ,cylinders,trany,comb08,combinedUF,combE,highway08,city08,UCity,UHighway,atvType,rangeHwyA,RangeHwy,Range,MFRCode,VehicleID
7755.0,Santa Fe FWD,Hyundai,2023,4175.0,4927.0,santa fe,2.5,4.0,Automatic (S8),26,0.0,0.0,28,25,31.7,44.6,ICE,0.0,0.0,0,HYX,24619
7756.0,Santa Fe FWD,Hyundai,2023,4175.0,4927.0,santa fe,2.5,4.0,Automatic (AM-S8),25,0.0,0.0,28,22,28.5,39.7,ICE,0.0,0.0,0,HYX,24620
7757.0,Santa Fe AWD,Hyundai,2023,4175.0,4927.0,santa fe,2.5,4.0,Automatic (S8),24,0.0,0.0,25,22,28.4,40.1,ICE,0.0,0.0,0,HYX,24621
7758.0,Santa Fe AWD,Hyundai,2023,4175.0,4927.0,santa fe,2.5,4.0,Automatic (AM-S8),24,0.0,0.0,28,21,27.3,39.3,ICE,0.0,0.0,0,HYX,24622
7759.0,X1 xDrive28i,BMW,2023,4000.0,4766.0,x1,2.0,4.0,Automatic (AM-S7),28,0.0,0.0,34,25,31.7179,48.7574,ICE,0.0,0.0,0,BMX,24623
7760.0,Q7,Audi,2023,5250.0,4710.0,q7,3.0,6.0,Automatic (S8),20,0.0,0.0,22,18,22.8,33.4,HEV,0.0,0.0,0,VGA,24624
7761.0,Q7,Audi,2023,5250.0,4710.0,q7,2.0,4.0,Automatic (S8),21,0.0,0.0,25,19,24.2,34.9,ICE,0.0,0.0,0,VGA,24625
7762.0,Q8,Audi,2023,5500.0,4680.0,q8,3.0,6.0,Automatic (S8),20,0.0,0.0,23,18,23.1,33.5,HEV,0.0,0.0,0,VGA,24626
7763.0,X7 xDrive40i,BMW,2023,5500.0,4779.0,x7,3.0,6.0,Automatic (S8),22,0.0,0.0,25,21,26.299,34.6868,HEV,0.0,0.0,0,BMX,24627
7764.0,X7 M60i xDrive,BMW,2023,5500.0,4779.0,x7,4.4,8.0,Automatic (S8),18,0.0,0.0,21,16,20.4395,29.4007,HEV,0.0,0.0,0,BMX,24628
7765.0,R8 Spyder quattro,Audi,2023,4750.0,4703.0,r8,5.2,10.0,Automatic (AM-S7),15,0.0,0.0,18,13,15.7331,24.8001,ICE,0.0,0.0,0,VGA,24629
7766.0,R8 Spyder RWD,Audi,2023,3625.0,5158.0,r8,5.2,10.0,Automatic (AM-S7),17,0.0,0.0,23,14,16.8667,29.2427,ICE,0.0,0.0,0,VGA,24630
7767.0,718 Boxster,Porsche,2023,3625.0,5158.0,718,2.0,4.0,Automatic (AM-S7),24,0.0,0.0,27,21,27.2,38.3,ICE,0.0,0.0,0,PRX,24631
7768.0,718 Boxster S,Porsche,2023,3625.0,5158.0,718,2.5,4.0,Manual 6-spd,21,0.0,0.0,24,19,23.6,34.3,ICE,0.0,0.0,0,PRX,24632
7769.0,718 Boxster S,Porsche,2023,3625.0,5158.0,718,2.5,4.0,Automatic (AM-S7),22,0.0,0.0,25,19,24.2,35.9,ICE,0.0,0.0,0,PRX,24633
7770.0,718 Boxster T,Porsche,2023,3625.0,5158.0,718,2.0,4.0,Manual 6-spd,22,0.0,0.0,26,20,25.4,37.2,ICE,0.0,0.0,0,PRX,24634
7771.0,718 Boxster T,Porsche,2023,3625.0,5158.0,718,2.0,4.0,Automatic (AM-S7),23,0.0,0.0,27,21,26.6,38.2,ICE,0.0,0.0,0,PRX,24635
7772.0,718 Boxster,Porsche,2023,3625.0,5158.0,718,2.0,4.0,Manual 6-spd,22,0.0,0.0,25,20,24.8,34.7,ICE,0.0,0.0,0,PRX,24636
7773.0,718 Boxster GTS,Porsche,2023,3625.0,5158.0,718,3.7,6.0,Manual 6-spd,19,0.0,0.0,24,17,21.0,32.9,ICE,0.0,0.0,0,PRX,24637
7774.0,718 Boxster GTS,Porsche,2023,3625.0,5158.0,718,3.7,6.0,Automatic (AM-S7),21,0.0,0.0,24,19,24.1,33.8,ICE,0.0,0.0,0,PRX,24638
7775.0,718 Spyder,Porsche,2023,3625.0,5158.0,718,3.7,6.0,Manual 6-spd,19,0.0,0.0,23,17,21.0,32.4,ICE,0.0,0.0,0,PRX,24639
7776.0,718 Spyder,Porsche,2023,3625.0,5158.0,718,3.7,6.0,Automatic (AM-S7),20,0.0,0.0,24,18,22.7,33.2,ICE,0.0,0.0,0,PRX,24640
7777.0,A5 Coupe quattro,Audi,2023,5500.0,5081.0,a5,2.0,4.0,Automatic (AM-S7),27,0.0,0.0,32,24,31.2409,45.2772,HEV,0.0,0.0,0,VGA,24641
7778.0,A5 Cabriolet quattro,Audi,2023,5500.0,5081.0,a5,2.0,4.0,Automatic (AM-S7),26,0.0,0.0,31,24,30.1,43.9,HEV,0.0,0.0,0,VGA,24642
7779.0,A5 Sportback S-Line quattro,Audi,2023,5500.0,5081.0,a5,2.0,4.0,Automatic (AM-S7),27,0.0,0.0,32,24,31.2409,45.2772,HEV,0.0,0.0,0,VGA,24643
7780.0,A5 Sportback quattro,Audi,2023,5500.0,5081.0,a5,2.0,4.0,Automatic (AM-S7),28,0.0,0.0,33,24,30.9654,48.2734,HEV,0.0,0.0,0,VGA,24644
7781.0,A4 quattro,Audi,2023,4119.565217391304,4700.0,a4,2.0,4.0,Automatic (AM-S7),28,0.0,0.0,33,24,30.9654,48.2734,HEV,0.0,0.0,0,VGA,24645
7782.0,Rio,Kia,2023,2937.5,4977.0,rio,1.6,4.0,Automatic (AV-S1),36,0.0,0.0,41,32,43.4723,60.4774,ICE,0.0,0.0,0,KMX,24646
7783.0,GLI,Volkswagen,2023,3625.0,5273.0,gli,2.0,4.0,Manual 6-spd,30,0.0,0.0,37,26,31.1,49.0,ICE,0.0,0.0,0,VGA,24647
7784.0,GLI,Volkswagen,2023,3625.0,5273.0,gli,2.0,4.0,Automatic (AM-S7),30,0.0,0.0,36,26,33.3,51.0,ICE,0.0,0.0,0,VGA,24648
7785.0,S7,Audi,2023,5000.0,4719.0,s7,2.9,6.0,Automatic (S8),22,0.0,0.0,26,19,24.0,36.9,HEV,0.0,0.0,0,VGA,24649
7786.0,740i Sedan,BMW,2023,5000.0,4744.0,7 series,3.0,6.0,Automatic (S8),27,0.0,0.0,31,25,31.8072,43.8319,HEV,0.0,0.0,0,BMX,24650
7787.0,540i Sedan,BMW,2023,5000.0,4744.0,5 series,3.0,6.0,Automatic (S8),27,0.0,0.0,32,25,31.8,45.7,HEV,0.0,0.0,0,BMX,24651
7788.0,Ghost,Rolls-Royce,2023,6000.0,5199.0,ghost,6.7,12.0,Automatic (S8),14,0.0,0.0,19,12,14.4,25.5528,ICE,0.0,0.0,0,RRG,24652
7789.0,Ghost Extended,Rolls-Royce,2023,6000.0,5199.0,ghost,6.7,12.0,Automatic (S8),14,0.0,0.0,19,12,14.4,25.5528,ICE,0.0,0.0,0,RRG,24653
7790.0,Ghost Black Badge,Rolls-Royce,2023,6000.0,5200.0,ghost,6.7,12.0,Automatic (S8),14,0.0,0.0,19,12,14.4,25.5528,ICE,0.0,0.0,0,RRG,24654
7791.0,Arteon,Volkswagen,2023,4125.0,5270.0,arteon,2.0,4.0,Automatic (AM7),28,0.0,0.0,33,25,30.6,46.9,ICE,0.0,0.0,0,VGA,24655
7792.0,Arteon 4motion,Volkswagen,2023,4125.0,5270.0,arteon,2.0,4.0,Automatic (AM7),25,0.0,0.0,31,22,28.4,43.2,ICE,0.0,0.0,0,VGA,24656
7793.0,A4 allroad quattro,Audi,2023,4250.0,4699.0,a4,2.0,4.0,Automatic (AM-S7),26,0.0,0.0,30,23,29.8,42.3991,HEV,0.0,0.0,0,VGA,24657
7794.0,Niro,Kia,2023,3687.5,4976.0,niro,1.6,4.0,Automatic (AM-S6),49,0.0,0.0,45,53,68.2,62.5,HEV,0.0,0.0,0,KMX,24658
7795.0,Niro FE,Kia,2023,3687.5,4976.0,niro,1.6,4.0,Automatic (AM-S6),53,0.0,0.0,54,53,70.4,66.7,HEV,0.0,0.0,0,KMX,24659
7796.0,A6 Allroad,Audi,2023,4500.0,4701.0,a6,3.0,6.0,Automatic (AM-S7),24,0.0,0.0,30,21,27.0,42.0,HEV,0.0,0.0,0,VGA,24660
7797.0,Cullinan,Rolls-Royce,2023,6500.0,5197.0,cullinan,6.7,12.0,Automatic (S8),14,0.0,0.0,19,12,14.2555,26.183,ICE,0.0,0.0,0,RRG,24661
7798.0,Cullinan Black Badge,Rolls-Royce,2023,6500.0,5198.0,cullinan,6.7,12.0,Automatic (S8),14,0.0,0.0,19,12,14.2555,26.183,ICE,0.0,0.0,0,RRG,24662
7799.0,Atlas,Volkswagen,2023,4600.0,5271.0,atlas,2.0,4.0,Automatic (S8),23,0.0,0.0,25,21,27.3,38.0,ICE,0.0,0.0,0,VGA,24663
7800.0,Atlas Cross Sport,Volkswagen,2023,4600.0,5271.0,atlas,2.0,4.0,Automatic (S8),23,0.0,0.0,25,21,27.3,36.9,ICE,0.0,0.0,0,VGA,24664
7801.0,Atlas,Volkswagen,2023,4600.0,5271.0,atlas,3.6,6.0,Automatic (S8),20,0.0,0.0,24,18,23.1,33.8,ICE,0.0,0.0,0,VGA,24665
7802.0,Atlas Cross Sport,Volkswagen,2023,4600.0,5271.0,atlas,3.6,6.0,Automatic (S8),20,0.0,0.0,24,18,23.0,33.4,ICE,0.0,0.0,0,VGA,24666
7803.0,Atlas Cross Sport 4motion,Volkswagen,2023,4600.0,5271.0,atlas,3.6,6.0,Automatic (S8),20,0.0,0.0,24,18,22.4,32.9,ICE,0.0,0.0,0,VGA,24667
7804.0,Atlas Cross Sport 4motion,Volkswagen,2023,4600.0,5271.0,atlas,2.0,4.0,Automatic (S8),22,0.0,0.0,24,20,25.1,34.7,ICE,0.0,0.0,0,VGA,24668
7805.0,Model S,Tesla,2023,4600.0,5271.0,model s,,,Automatic (A1),120,0.0,28.1799,115,124,163.9,151.3,EV,0.0,387.7,405,TSL,24669
7806.0,Taos,Volkswagen,2023,3750.0,5268.0,taos,1.5,4.0,Automatic (S8),31,0.0,0.0,36,28,36.8,52.4,ICE,0.0,0.0,0,VGA,24670
7807.0,Explorer AWD,Ford,2023,3750.0,5268.0,explorer,2.3,4.0,Automatic 10-spd,23,0.0,0.0,27,20,25.8,38.5,ICE,0.0,0.0,0,FMX,24671
7808.0,Explorer AWD,Ford,2023,3750.0,5268.0,explorer,3.0,6.0,Automatic 10-spd,20,0.0,0.0,24,18,22.2,34.8,ICE,0.0,0.0,0,FMX,24672
7809.0,Explorer AWD,Ford,2023,3750.0,5268.0,explorer,3.0,6.0,Automatic (S10),20,0.0,0.0,24,18,22.0009,34.5022,ICE,0.0,0.0,0,FMX,24673
7810.0,Tucson Hybrid,Hyundai,2023,4000.0,4917.0,tucson,1.6,4.0,Automatic (AM-S6),37,0.0,0.0,36,37,50.7,48.0,HEV,0.0,0.0,0,HYX,24674
7811.0,Tucson Hybrid Blue,Hyundai,2023,4000.0,4917.0,tucson,1.6,4.0,Automatic (AM-S6),38,0.0,0.0,38,38,49.6,50.9,HEV,0.0,0.0,0,HYX,24675
7812.0,Tucson Plug-in Hybrid,Hyundai,2023,4000.0,4917.0,tucson,1.6,4.0,Automatic (AM-S6),35,0.616,42.0,35,35,47.9,45.9,PHEV,29.72,0.0,0,HYX,24676
7813.0,Tucson AWD,Hyundai,2023,3816.6666666666665,4919.0,tucson,2.5,4.0,Automatic (S8),25,0.0,0.0,28,23,29.7399,40.5051,ICE,0.0,0.0,0,HYX,24677
7814.0,Tucson FWD,Hyundai,2023,3816.6666666666665,4919.0,tucson,2.5,4.0,Automatic (S8),28,0.0,0.0,32,25,32.2017,45.8896,ICE,0.0,0.0,0,HYX,24678
7815.0,Wrangler 4dr EcoDiesel 4WD,Jeep,2023,5500.0,4964.0,wrangler,3.0,6.0,Automatic 8-spd,25,0.0,0.0,29,22,28.1996,41.2,ICE,0.0,0.0,0,CRX,24679
7816.0,Wrangler 4dr 4xe,Jeep,2023,5500.0,4964.0,wrangler,2.0,4.0,Automatic 8-spd,20,0.487,68.0,20,20,27.6,29.8,PHEV,21.0,0.0,0,CRX,24680
7817.0,Wrangler Rubic 4dr EcoDiesel 4WD,Jeep,2023,4500.0,4965.0,wrangler,3.0,6.0,Automatic 8-spd,23,0.0,0.0,26,21,28.1996,41.2,ICE,0.0,0.0,0,CRX,24681
7818.0,Wrangler 2dr 4WD,Jeep,2023,5000.0,4963.0,wrangler,2.0,4.0,Automatic 8-spd,23,0.0,0.0,24,22,27.9478,37.4997,ICE,0.0,0.0,0,CRX,24682
7819.0,Wrangler 2dr 4WD,Jeep,2023,5000.0,4963.0,wrangler,3.6,6.0,Automatic 8-spd,21,0.0,0.0,24,20,24.7,33.8,HEV,0.0,0.0,0,CRX,24683
7820.0,Wrangler 2dr 4WD,Jeep,2023,5000.0,4963.0,wrangler,3.6,6.0,Manual 6-spd,20,0.0,0.0,25,17,21.5,34.4988,ICE,0.0,0.0,0,CRX,24684
7821.0,Wrangler 4dr 4WD,Jeep,2023,5000.0,4963.0,wrangler,2.0,4.0,Automatic 8-spd,22,0.0,0.0,24,21,27.7,37.6,ICE,0.0,0.0,0,CRX,24685
7822.0,Wrangler 4dr 4WD,Jeep,2023,5000.0,4963.0,wrangler,3.6,6.0,Automatic 8-spd,21,0.0,0.0,24,19,24.1,33.2,HEV,0.0,0.0,0,CRX,24686
7823.0,Wrangler 4dr 4WD,Jeep,2023,5000.0,4963.0,wrangler,3.6,6.0,Manual 6-spd,19,0.0,0.0,23,17,21.2,32.5,ICE,0.0,0.0,0,CRX,24687
7824.0,Wrangler 4dr 4WD,Jeep,2023,5000.0,4963.0,wrangler,6.4,8.0,Automatic 8-spd,14,0.0,0.0,17,13,15.6,22.8,ICE,0.0,0.0,0,CRX,24688
7825.0,GLB250 4matic,Mercedes-Benz,2023,4250.0,5090.0,glb-class,2.0,4.0,Automatic (AM8),25,0.0,0.0,30,22,28.1,42.4,ICE,0.0,0.0,0,MBX,24689
7826.0,Tiguan 4motion,Volkswagen,2023,4375.0,5281.0,tiguan,2.0,4.0,Automatic (S8),25,0.0,0.0,29,22,28.3,42.0,ICE,0.0,0.0,0,VGA,24690
7827.0,Tiguan R-Line 4motion,Volkswagen,2023,4375.0,5281.0,tiguan,2.0,4.0,Automatic (S8),24,0.0,0.0,28,21,27.3,40.4,ICE,0.0,0.0,0,VGA,24691
7828.0,Tiguan,Volkswagen,2023,4375.0,5281.0,tiguan,2.0,4.0,Automatic (S8),26,0.0,0.0,30,23,29.8,43.0,ICE,0.0,0.0,0,VGA,24692
7829.0,Tiguan S,Volkswagen,2023,4375.0,5281.0,tiguan,2.0,4.0,Automatic (S8),27,0.0,0.0,31,24,31.1,44.9,ICE,0.0,0.0,0,VGA,24693
7830.0,Cayenne,Porsche,2023,5250.0,5161.0,cayenne,3.0,6.0,Automatic (S8),19,0.0,0.0,22,17,22.0,31.5,ICE,0.0,0.0,0,PRX,24694
7831.0,Cayenne S,Porsche,2023,5500.0,5165.0,cayenne,2.9,6.0,Automatic (S8),18,0.0,0.0,22,16,20.9,30.9,ICE,0.0,0.0,0,PRX,24695
7832.0,2 Dual Motor,Polestar,2023,5500.0,5165.0,2,,,Automatic (A1),100,0.0,33.6036,96,105,143.9,131.6,EV,0.0,0.0,260,VVX,24696
7833.0,Cayenne S Coupe,Porsche,2023,5250.0,5166.0,cayenne,2.9,6.0,Automatic (S8),18,0.0,0.0,21,16,20.3,29.2,ICE,0.0,0.0,0,PRX,24697
7834.0,Cayenne Turbo,Porsche,2023,5500.0,5167.0,cayenne,4.0,8.0,Automatic (S8),16,0.0,0.0,19,14,18.3,27.1,ICE,0.0,0.0,0,PRX,24698
7835.0,Cayenne Turbo GT,Porsche,2023,5500.0,5167.0,cayenne,4.0,8.0,Automatic (S8),16,0.0,0.0,19,14,18.0,27.3,ICE,0.0,0.0,0,PRX,24699
7836.0,Cayenne Turbo Coupe,Porsche,2023,5500.0,5167.0,cayenne,4.0,8.0,Automatic (S8),17,0.0,0.0,20,15,18.3,27.1,ICE,0.0,0.0,0,PRX,24700
7837.0,Cayenne GTS,Porsche,2023,5500.0,5163.0,cayenne,4.0,8.0,Automatic (S8),17,0.0,0.0,19,15,18.4,26.4,ICE,0.0,0.0,0,PRX,24701
7838.0,2 Single Motor,Polestar,2023,5500.0,5163.0,2,,,Automatic (A1),107,0.0,31.4956,100,113,159.5,141.3,EV,0.0,0.0,270,VVX,24702
7839.0,Cayenne GTS Coupe,Porsche,2023,5250.0,5164.0,cayenne,4.0,8.0,Automatic (S8),17,0.0,0.0,19,15,19.1,27.8,ICE,0.0,0.0,0,PRX,24703
7840.0,2 BST edition,Polestar,2023,5250.0,5164.0,2,,,Automatic (A1),95,0.0,35.5787,91,98,129.4,119.0,EV,0.0,0.0,247,VVX,24704
7841.0,Taycan GTS,Porsche,2022,5500.0,4522.0,taycan,,,Automatic (A2),83,0.0,40.6946,82,83,119.0,117.5,EV,0.0,244.2,246,PRX,24705
7842.0,Taycan GTS ST,Porsche,2022,5500.0,4523.0,taycan,,,Automatic (A2),80,0.0,42.0951,80,80,114.7,114.0,EV,0.0,231.9,233,PRX,24706
7843.0,CLA250 4matic,Mercedes-Benz,2023,3875.0,5072.0,cla-class,2.0,4.0,Automatic (AM7),27,0.0,0.0,33,24,30.8,48.4,ICE,0.0,0.0,0,MBX,24707
7844.0,CLA250,Mercedes-Benz,2023,3750.0,5071.0,cla-class,2.0,4.0,Automatic (AM7),29,0.0,0.0,36,25,31.9,52.1,ICE,0.0,0.0,0,MBX,24708
7845.0,Camry,Toyota,2023,3875.0,5218.0,camry,3.5,6.0,Automatic (S8),26,0.0,0.0,33,22,28.6,47.8,ICE,0.0,0.0,0,TYX,24709
7846.0,Camry TRD,Toyota,2023,3875.0,5218.0,camry,3.5,6.0,Automatic (S8),25,0.0,0.0,31,22,27.7,44.5,ICE,0.0,0.0,0,TYX,24710
7847.0,Camry XSE,Toyota,2023,3875.0,5224.0,camry,3.5,6.0,Automatic (S8),26,0.0,0.0,32,22,28.1199,46.1,ICE,0.0,0.0,0,TYX,24711
7848.0,Camry AWD LE/SE,Toyota,2023,3812.5,5219.0,camry,2.5,4.0,Automatic (S8),29,0.0,0.0,34,25,32.4294,50.1974,ICE,0.0,0.0,0,TYX,24712
7849.0,Camry AWD XLE/XSE,Toyota,2023,3812.5,5219.0,camry,2.5,4.0,Automatic (S8),28,0.0,0.0,34,25,32.3,50.1,ICE,0.0,0.0,0,TYX,24713
7850.0,Camry LE/SE,Toyota,2023,3625.0,5222.0,camry,2.5,4.0,Automatic (S8),32,0.0,0.0,39,28,36.2805,56.9408,ICE,0.0,0.0,0,TYX,24714
7851.0,Nautilus AWD,Lincoln,2023,3625.0,5222.0,nautilus,2.0,4.0,Automatic 8-spd,22,0.0,0.0,25,20,26.0,40.3,ICE,0.0,0.0,0,FMX,24715
7852.0,Nautilus AWD,Lincoln,2023,3625.0,5222.0,nautilus,2.0,4.0,Automatic (S8),22,0.0,0.0,25,20,25.8769,40.0178,ICE,0.0,0.0,0,FMX,24716
7853.0,Nautilus AWD,Lincoln,2023,3625.0,5222.0,nautilus,2.7,6.0,Automatic (S8),21,0.0,0.0,25,19,23.326,35.5306,ICE,0.0,0.0,0,FMX,24717
7854.0,Camry XLE/XSE,Toyota,2023,3687.5,5223.0,camry,2.5,4.0,Automatic (S8),31,0.0,0.0,38,27,36.2805,56.9408,ICE,0.0,0.0,0,TYX,24718
7855.0,Camry Hybrid LE,Toyota,2023,3750.0,5220.0,camry,2.5,4.0,Automatic (AV-S6),52,0.0,0.0,53,51,71.6744,71.8871,HEV,0.0,0.0,0,TYX,24719
7856.0,Camry Hybrid SE/XLE/XSE,Toyota,2023,3875.0,5221.0,camry,2.5,4.0,Automatic (AV-S6),46,0.0,0.0,47,44,61.7,64.5,HEV,0.0,0.0,0,TYX,24720
7857.0,Panamera,Porsche,2023,4750.0,5173.0,panamera,2.9,6.0,Automatic (AM-S8),20,0.0,0.0,24,18,23.8,35.2,ICE,0.0,0.0,0,PRX,24721
7858.0,Panamera 4S,Porsche,2023,4750.0,5177.0,panamera,2.9,6.0,Automatic (AM-S8),20,0.0,0.0,24,18,23.1,34.8,ICE,0.0,0.0,0,PRX,24722
7859.0,Panamera 4S Executive,Porsche,2023,4750.0,5177.0,panamera,2.9,6.0,Automatic (AM-S8),19,0.0,0.0,23,17,22.2,32.3,ICE,0.0,0.0,0,PRX,24723
7860.0,Panamera 4S ST,Porsche,2023,4750.0,5177.0,panamera,2.9,6.0,Automatic (AM-S8),19,0.0,0.0,23,17,22.2,32.3,ICE,0.0,0.0,0,PRX,24724
7861.0,Panamera 4 ST,Porsche,2023,4750.0,5177.0,panamera,2.9,6.0,Automatic (AM-S8),20,0.0,0.0,23,18,23.0,33.8,ICE,0.0,0.0,0,PRX,24725
7862.0,Panamera 4,Porsche,2023,4875.0,5174.0,panamera,2.9,6.0,Automatic (AM-S8),20,0.0,0.0,24,18,23.0,34.6,ICE,0.0,0.0,0,PRX,24726
7863.0,Panamera 4 Executive,Porsche,2023,4875.0,5174.0,panamera,2.9,6.0,Automatic (AM-S8),19,0.0,0.0,23,17,22.4,33.8,ICE,0.0,0.0,0,PRX,24727
7864.0,Panamera Turbo S,Porsche,2023,5250.0,5182.0,panamera,4.0,8.0,Automatic (AM-S8),17,0.0,0.0,21,15,19.0,29.9,ICE,0.0,0.0,0,PRX,24728
7865.0,Panamera GTS,Porsche,2023,5000.0,5180.0,panamera,4.0,8.0,Automatic (AM-S8),17,0.0,0.0,21,15,19.8,30.1,ICE,0.0,0.0,0,PRX,24729
7866.0,Panamera GTS ST,Porsche,2023,5250.0,5181.0,panamera,4.0,8.0,Automatic (AM-S8),17,0.0,0.0,20,15,19.2,29.2,ICE,0.0,0.0,0,PRX,24730
7867.0,Titan 2WD,Nissan,2023,6000.0,5148.0,titan,5.6,8.0,Automatic (S9),18,0.0,0.0,21,16,19.3,29.6,ICE,0.0,0.0,0,NSX,24731
7868.0,Ridgeline AWD,Honda,2023,4750.0,4907.0,ridgeline,3.5,6.0,Automatic (S9),21,0.0,0.0,24,18,23.6,33.3,ICE,0.0,0.0,0,HNX,24732
7869.0,Edge AWD,Ford,2023,4750.0,4907.0,edge,2.0,4.0,Automatic 8-spd,23,0.0,0.0,28,21,26.0,40.3,ICE,0.0,0.0,0,FMX,24733
7870.0,Edge AWD,Ford,2023,4750.0,4907.0,edge,2.0,4.0,Automatic (S8),23,0.0,0.0,28,20,25.8769,40.0178,ICE,0.0,0.0,0,FMX,24734
7871.0,Edge AWD,Ford,2023,4750.0,4907.0,edge,2.7,6.0,Automatic (S8),21,0.0,0.0,25,19,23.326,35.5306,ICE,0.0,0.0,0,FMX,24735
7872.0,Titan 4WD,Nissan,2023,6000.0,5150.0,titan,5.6,8.0,Automatic (S9),18,0.0,0.0,21,15,19.1742,29.4531,ICE,0.0,0.0,0,NSX,24736
7873.0,Titan 4WD PRO4X,Nissan,2023,6000.0,5149.0,titan,5.6,8.0,Automatic (S9),17,0.0,0.0,20,15,18.9,28.3,ICE,0.0,0.0,0,NSX,24737
7874.0,GLA250,Mercedes-Benz,2023,3875.0,5087.0,gla-class,2.0,4.0,Automatic (AM8),28,0.0,0.0,34,24,30.8,49.1,ICE,0.0,0.0,0,MBX,24738
7875.0,GLB250,Mercedes-Benz,2023,4250.0,5089.0,glb-class,2.0,4.0,Automatic (AM8),27,0.0,0.0,32,24,30.3,46.3,ICE,0.0,0.0,0,MBX,24739
7876.0,GLA250 4matic,Mercedes-Benz,2023,4000.0,5088.0,gla-class,2.0,4.0,Automatic (AM8),26,0.0,0.0,32,23,29.2,46.3,ICE,0.0,0.0,0,MBX,24740
7877.0,Sequoia 2WD,Toyota,2023,6000.0,5244.0,sequoia,3.4,6.0,Automatic (S10),22,0.0,0.0,24,21,26.8,33.8,HEV,0.0,0.0,0,TYX,24741
7878.0,Sequoia 4WD,Toyota,2023,6500.0,5245.0,sequoia,3.4,6.0,Automatic (S10),20,0.0,0.0,22,19,23.7491,31.1,HEV,0.0,0.0,0,TYX,24742
7879.0,LYRIQ,Cadillac,2023,6000.0,4817.0,lyriq,,,Automatic (A1),89,0.0,37.6878,82,97,138.4912,116.7388,EV,0.0,0.0,312,GMX,24743
7880.0,Bolt EUV,Chevrolet,2023,4000.0,4826.0,bolt euv,,,Automatic (A1),115,0.0,29.4031,104,125,178.2,149.0,EV,0.0,0.0,247,GMX,24744
7881.0,Bolt EV,Chevrolet,2023,3875.0,4827.0,bolt ev,,,Automatic (A1),120,0.0,28.1083,109,131,186.6,155.7,EV,0.0,0.0,259,GMX,24745
7882.0,bZ4X,Toyota,2023,4500.0,5255.0,bz4x,,,Automatic (A1),119,0.0,28.317,107,131,186.6,153.4,EV,0.0,0.0,252,TYX,24746
7883.0,bZ4X LIMITED,Toyota,2023,4750.0,5257.0,bz4x,,,Automatic (A1),114,0.0,30.0,103,125,186.6,153.4,EV,0.0,0.0,242,TYX,24747
7884.0,bZ4X LIMITED AWD,Toyota,2023,4750.0,5257.0,bz4x,,,Automatic (A1),102,0.0,33.0,92,112,167.1,138.4,EV,0.0,0.0,222,TYX,24748
7885.0,bZ4X AWD,Toyota,2023,4750.0,5256.0,bz4x,,,Automatic (A1),104,0.0,32.0,94,114,170.4,140.4,EV,0.0,0.0,228,TYX,24749
7886.0,C40 Recharge twin,Volvo,2023,5000.0,5283.0,c40,,,Automatic (A1),87,0.0,38.5224,80,94,132.0,112.4,EV,0.0,0.0,226,VVX,24750
7887.0,XC40 Recharge twin,Volvo,2023,5000.0,5293.0,xc40,,,Automatic (A1),85,0.0,39.4392,79,92,128.4,109.9,EV,0.0,0.0,223,VVX,24751
7888.0,Charger,Dodge,2023,5000.0,5293.0,charger,3.6,6.0,Automatic 8-spd,23,0.0,0.0,30,19,23.9,43.1,ICE,0.0,0.0,0,CRX,24752
7889.0,Charger,Dodge,2023,5000.0,5293.0,charger,5.7,8.0,Automatic 8-spd,19,0.0,0.0,25,16,19.8,35.1989,ICE,0.0,0.0,0,CRX,24753
7890.0,Charger,Dodge,2023,5000.0,5293.0,charger,6.4,8.0,Automatic 8-spd,18,0.0,0.0,24,15,18.1912,34.2974,ICE,0.0,0.0,0,CRX,24754
7891.0,MC20,Maserati,2023,3875.0,5056.0,mc20,3.0,6.0,Automatic (S8),18,0.0,0.0,25,15,18.3106,31.9272,ICE,0.0,0.0,0,MAX,24755
7892.0,MC20 Spyder,Maserati,2023,4000.0,5057.0,mc20,3.0,6.0,Automatic (S8),18,0.0,0.0,25,15,18.1829,31.8508,ICE,0.0,0.0,0,MAX,24756
7893.0,330i Sedan,BMW,2023,4500.0,4732.0,3 series,2.0,4.0,Automatic (S8),29,0.0,0.0,34,25,32.8405,49.722,ICE,0.0,0.0,0,BMX,24757
7894.0,530e Sedan,BMW,2023,4500.0,4732.0,5 series,2.0,4.0,Automatic (S8),26,0.474,49.0,29,24,32.2,41.8,PHEV,21.54,0.0,0,BMX,24758
7895.0,Kicks,Nissan,2023,3000.0,5127.0,kicks,1.6,4.0,Automatic (variable gear ratios),33,0.0,0.0,36,31,41.2,52.6025,ICE,0.0,0.0,0,NSX,24759
7896.0,Urus Performante,Lamborghini,2023,5500.0,5014.0,urus,4.0,8.0,Automatic (S8),16,0.0,0.0,19,14,17.4,26.0,ICE,0.0,0.0,0,VGA,24760
7897.0,Urus S,Lamborghini,2023,5500.0,5014.0,urus,4.0,8.0,Automatic (S8),16,0.0,0.0,19,14,17.4,26.0,ICE,0.0,0.0,0,VGA,24761
7898.0,1500 2WD,Ram,2023,5500.0,5014.0,1500,3.6,6.0,Automatic 8-spd,22,0.0,0.0,25,20,24.8491,35.2975,HEV,0.0,0.0,0,CRX,24762
