Model,Make,Year,atvType,cylinders,displ,trany,VehicleID,AdjWeight,comb08,combinedUF,combE,highway08U,rangeHwyA,RangeHwy,Range,city08U,UCity,UHighway
1500 HFE 2WD,Ram,2015,ICE,6.0,3.6,Automatic 8-spd,3634,5557.692307692308,21.0,0.0,0.0,25.1186,0.0,0.0,0.0,18.2644,22.899600000000003,35.3494
1500 4WD,Ram,2015,ICE,8.0,5.7,Automatic 6-spd,3635,5557.692307692308,15.0,0.0,0.0,18.5924,0.0,0.0,0.0,13.4189,16.4715,25.585799999999995
1500 4WD,Ram,2015,FCV,6.0,3.6,Automatic 8-spd,3636,5557.692307692308,19.0,0.0,0.0,23.1116,0.0,0.0,0.0,16.1793,20.1,32.3
1500 4WD,Ram,2015,ICE,8.0,5.7,Automatic 8-spd,3637,5557.692307692308,17.0,0.0,0.0,20.5148,0.0,0.0,0.0,14.6748,18.1115,28.4166
Trax,Chevrolet,2015,ICE,4.0,1.4,Automatic (S6),3638,3625.0,29.0,0.0,0.0,34.0,0.0,0.0,0.0,25.6879,33.3,53.4
Armada 2WD,Nissan,2015,ICE,8.0,5.6,Automatic 5-spd,3639,6000.0,15.0,0.0,0.0,18.7387,0.0,0.0,0.0,12.6296,15.4498,25.8
Armada 4WD,Nissan,2015,ICE,8.0,5.6,Automatic 5-spd,3640,6000.0,14.0,0.0,0.0,17.6421,0.0,0.0,0.0,12.3581,15.1,24.2
C-MAX Energi Plug-in Hybrid,Ford,2015,PHEV,4.0,2.0,Automatic (variable gear ratios),3641,4125.0,38.0,0.4506,37.0,36.2655,17.4,0.0,0.0,40.4488,55.0,51.4
Lancer AWD,Mitsubishi,2015,ICE,4.0,2.0,Automatic (AM6),3642,3641.6666666666665,20.0,0.0,0.0,24.7831,0.0,0.0,0.0,17.5695,21.9609,34.8367
Lancer Evolution,Mitsubishi,2015,ICE,4.0,2.0,Manual 5-spd,3643,3641.6666666666665,19.0,0.0,0.0,22.8079,0.0,0.0,0.0,16.8449,20.9881,31.842300000000005
Lancer Evolution,Mitsubishi,2015,ICE,4.0,2.0,Automatic (AM6),3644,3641.6666666666665,19.0,0.0,0.0,22.3129,0.0,0.0,0.0,16.6371,20.7103,31.0983
Challenger SRT8,Dodge,2015,ICE,8.0,6.2,Manual 6-spd,3645,4625.0,16.0,0.0,0.0,20.7106,0.0,0.0,0.0,13.0553,16.0,27.7
GS 350 AWD,Lexus,2015,ICE,6.0,3.5,Automatic (S6),3646,4250.0,21.0,0.0,0.0,26.2343,0.0,0.0,0.0,18.5845,23.561400000000003,36.1405
GS 350,Lexus,2015,ICE,6.0,3.5,Automatic (S8),3647,4250.0,23.0,0.0,0.0,28.7486,0.0,0.0,0.0,19.1658,24.5141,39.0
GS 450h,Lexus,2015,HEV,6.0,3.5,Automatic (AV-S8),3648,4250.0,31.0,0.0,0.0,34.1708,0.0,0.0,0.0,29.332399999999996,39.7066,44.26149999999999
Charger SRT8,Dodge,2015,ICE,8.0,6.2,Automatic 8-spd,3649,4437.5,16.0,0.0,0.0,21.9887,0.0,0.0,0.0,13.1325,16.1,28.8
CR-V 2WD,Honda,2015,ICE,4.0,2.4,Automatic (variable gear ratios),3650,3781.25,29.0,0.0,0.0,32.8855,0.0,0.0,0.0,26.547,34.5493,47.5612
NX 300h,Lexus,2015,HEV,4.0,2.5,Automatic (AV-S6),3651,4300.0,32.0,0.0,0.0,30.1758,0.0,0.0,0.0,34.2797,46.2546,43.2248
RAV4 LE/XLE,Toyota,2015,ICE,4.0,2.5,Automatic (S6),3652,3833.3333333333335,26.0,0.0,0.0,30.2863,0.0,0.0,0.0,23.4563,30.100000000000005,43.4
CR-V 4WD,Honda,2015,ICE,4.0,2.4,Automatic (variable gear ratios),3653,3781.25,28.0,0.0,0.0,31.8697,0.0,0.0,0.0,25.6853,33.2963,45.9258
NX 300h AWD,Lexus,2015,HEV,4.0,2.5,Automatic (AV-S6),3654,4300.0,31.0,0.0,0.0,29.9115,0.0,0.0,0.0,32.9072,44.1145,42.8062
Cayenne S,Porsche,2015,ICE,6.0,3.6,Automatic (S8),3655,5583.333333333333,19.0,0.0,0.0,24.379499999999997,0.0,0.0,0.0,16.0,21.1,34.1
Accent,Hyundai,2015,ICE,4.0,1.6,Automatic (S6),3656,2857.1428571428573,30.0,0.0,0.0,36.3102,0.0,0.0,0.0,26.2546,34.123,53.1634
Accent,Hyundai,2015,ICE,4.0,1.6,Manual 6-spd,3657,2857.1428571428573,31.0,0.0,0.0,36.5268,0.0,0.0,0.0,27.196,35.4997,53.5223
Colorado 2WD,Chevrolet,2015,ICE,4.0,2.5,Manual 6-spd,3658,4736.11111111111,22.0,0.0,0.0,25.477999999999998,0.0,0.0,0.0,19.22,24.2,35.9
Colorado 2WD,Chevrolet,2015,ICE,4.0,2.5,Automatic 6-spd,3659,4736.11111111111,22.0,0.0,0.0,26.3231,0.0,0.0,0.0,19.8039,25.0,37.2
Colorado 4WD,Chevrolet,2015,ICE,4.0,2.5,Automatic 6-spd,3660,4736.11111111111,21.0,0.0,0.0,24.4967,0.0,0.0,0.0,18.5595,23.3,34.4
1500 2WD,Ram,2015,ICE,6.0,3.0,Automatic 8-spd,3661,5557.692307692308,23.0,0.0,0.0,27.4851,0.0,0.0,0.0,20.2971,25.6789,39.0
1500 4WD,Ram,2015,ICE,6.0,3.0,Automatic 8-spd,3662,5557.692307692308,22.0,0.0,0.0,26.3552,0.0,0.0,0.0,19.4758,24.549899999999997,37.2494
Escalade 2WD,Cadillac,2015,ICE,8.0,6.2,Automatic 8-spd,3663,6000.0,17.0,0.0,0.0,21.6461,0.0,0.0,0.0,14.9703,18.5,30.1
Escalade ESV 2WD,Cadillac,2015,ICE,8.0,6.2,Automatic 8-spd,3664,6000.0,17.0,0.0,0.0,21.6461,0.0,0.0,0.0,14.9703,18.5,30.1
Escalade 4WD,Cadillac,2015,ICE,8.0,6.2,Automatic 8-spd,3665,6000.0,17.0,0.0,0.0,21.1096,0.0,0.0,0.0,14.8182,18.3,29.3
Escalade ESV 4WD,Cadillac,2015,ICE,8.0,6.2,Automatic 8-spd,3666,6000.0,17.0,0.0,0.0,20.0982,0.0,0.0,0.0,14.4373,17.8,27.8
LaFerrari Hybrid,Ferrari,2014,HEV,12.0,6.3,Automatic (AM7),3667,3750.0,14.0,0.0,0.0,16.0853,0.0,0.0,0.0,12.2936,15.017,21.949
RC 350 AWD,Lexus,2015,ICE,6.0,3.5,Automatic (S6),3668,4250.0,21.0,0.0,0.0,26.2343,0.0,0.0,0.0,18.5845,23.5614,36.1405
RC 350,Lexus,2015,ICE,6.0,3.5,Automatic (S8),3669,4250.0,22.0,0.0,0.0,28.0,0.0,0.0,0.0,19.1658,24.5141,39.0
Mustang Convertible,Ford,2015,ICE,8.0,5.0,Automatic (S6),3670,4059.5238095238096,18.0,0.0,0.0,23.3873,0.0,0.0,0.0,15.3267,18.9699,32.7164
Mustang Convertible,Ford,2015,ICE,4.0,2.3,Automatic (S6),3671,4059.5238095238096,24.0,0.0,0.0,29.1233,0.0,0.0,0.0,20.3316,25.7266,41.5626
300 AWD,Chrysler,2015,ICE,6.0,3.6,Automatic 8-spd,3672,4500.0,21.0,0.0,0.0,26.9053,0.0,0.0,0.0,18.3385,23.0,38.1
Charger AWD,Dodge,2015,ICE,6.0,3.6,Automatic 8-spd,3673,4437.5,21.0,0.0,0.0,26.9053,0.0,0.0,0.0,18.3385,23.0,38.1
Durango RWD,Dodge,2015,FCV,6.0,3.6,Automatic 8-spd,3674,5192.307692307692,20.0,0.0,0.0,24.6603,0.0,0.0,0.0,17.8948,22.3996,34.6494
Durango RWD,Dodge,2015,ICE,8.0,5.7,Automatic 8-spd,3675,5192.307692307692,17.0,0.0,0.0,22.4464,0.0,0.0,0.0,13.9018,17.1,31.2987
Durango AWD,Dodge,2015,ICE,8.0,5.7,Automatic 8-spd,3676,5192.307692307692,16.0,0.0,0.0,21.78,0.0,0.0,0.0,13.6716,16.8,30.3
Civic Natural Gas,Honda,2015,,4.0,1.8,Automatic 5-spd,3677,3145.4545454545455,31.0,0.0,0.0,37.9706,0.0,0.0,0.0,26.6826,34.4988,53.95
Sonata Limited,Hyundai,2015,ICE,4.0,2.0,Automatic (S6),3678,3750.0,24.0,0.0,0.0,30.1602,0.0,0.0,0.0,21.1786,26.899999999999995,43.20000000000001
Azera,Hyundai,2015,ICE,6.0,3.3,Automatic (S6),3679,4125.0,23.0,0.0,0.0,28.3824,0.0,0.0,0.0,19.6583,24.8,40.4
Cayenne Turbo,Porsche,2015,ICE,8.0,4.8,Automatic (S8),3680,5583.333333333333,17.0,0.0,0.0,20.9751,0.0,0.0,0.0,14.2081,17.5,29.100000000000005
Cayenne S e-Hybrid,Porsche,2015,PHEV,6.0,3.0,Automatic (AM8),3681,5583.333333333333,22.0,0.36599999999999994,69.0,24.100000000000005,13.92,0.0,0.0,20.8,26.3,33.5
Elantra GT,Hyundai,2015,ICE,4.0,2.0,Automatic (S6),3682,3158.617424242424,27.0,0.0,0.0,32.0255,0.0,0.0,0.0,24.0384,30.9285,46.17589999999999
LS 460,Lexus,2015,ICE,8.0,4.6,Automatic (S8),3683,5062.5,19.0,0.0,0.0,24.2339,0.0,0.0,0.0,16.3295,20.3,34.0
LS 460 AWD,Lexus,2015,ICE,8.0,4.6,Automatic (S8),3684,5062.5,18.0,0.0,0.0,22.9333,0.0,0.0,0.0,15.6234,19.3622,32.0312
LS 460 L,Lexus,2015,ICE,8.0,4.6,Automatic (S8),3685,5062.5,19.0,0.0,0.0,24.2339,0.0,0.0,0.0,16.3295,20.3,34.0
LS 460 L AWD,Lexus,2015,ICE,8.0,4.6,Automatic (S8),3686,5062.5,18.0,0.0,0.0,22.9333,0.0,0.0,0.0,15.6234,19.3622,32.0312
LS 600h L,Lexus,2015,HEV,8.0,5.0,Automatic (AV-S8),3687,5062.5,20.0,0.0,0.0,23.2848,0.0,0.0,0.0,18.5788,24.7,30.3
Azera Limited,Hyundai,2015,ICE,6.0,3.3,Automatic (S6),3688,4125.0,22.0,0.0,0.0,27.8704,0.0,0.0,0.0,18.927,23.8,39.6
MKS AWD,Lincoln,2015,ICE,6.0,3.7,Automatic (S6),3689,4500.0,21.0,0.0,0.0,25.8687,0.0,0.0,0.0,18.0431,22.6,36.5
MKS FWD,Lincoln,2015,ICE,6.0,3.7,Automatic (S6),3690,4500.0,22.0,0.0,0.0,27.7014,0.0,0.0,0.0,19.0337,23.9456,39.3366
NX 200t,Lexus,2015,ICE,4.0,2.0,Automatic (S6),3691,4300.0,25.0,0.0,0.0,27.975,0.0,0.0,0.0,22.3219,28.498,39.7633
NX 200t AWD,Lexus,2015,ICE,4.0,2.0,Automatic (S6),3692,4300.0,24.0,0.0,0.0,27.771499999999996,0.0,0.0,0.0,22.1034,28.191300000000002,39.4458
NX 200t AWD F Sport,Lexus,2015,ICE,4.0,2.0,Automatic (S6),3693,4300.0,24.0,0.0,0.0,26.533300000000004,0.0,0.0,0.0,21.7743,27.7306,37.5245
F150 Pickup 2WD,Ford,2015,ICE,6.0,2.7,Automatic (S6),3694,5069.444444444444,22.0,0.0,0.0,25.5016,0.0,0.0,0.0,19.3071,24.319,35.9362
F150 Pickup 2WD,Ford,2015,ICE,6.0,3.5,Automatic (S6),3695,5069.444444444444,20.0,0.0,0.0,23.6799,0.0,0.0,0.0,17.2656,21.5521,33.1592
F150 Pickup 2WD FFV,Ford,2015,FCV,6.0,3.5,Automatic 6-spd,3696,5069.444444444444,20.0,0.0,0.0,24.365400000000005,0.0,0.0,0.0,17.9318,22.4495,34.2
F150 Pickup 2WD FFV,Ford,2015,FCV,8.0,5.0,Automatic (S6),3697,5069.444444444444,18.0,0.0,0.0,22.2471,0.0,0.0,0.0,15.297599999999997,18.9315,30.9996
F150 Pickup 4WD,Ford,2015,ICE,6.0,2.7,Automatic (S6),3698,5069.444444444444,20.0,0.0,0.0,22.5359,0.0,0.0,0.0,17.6702,22.096500000000002,31.4331
F150 Pickup 4WD,Ford,2015,ICE,6.0,3.5,Automatic (S6),3699,5069.444444444444,19.0,0.0,0.0,22.5457,0.0,0.0,0.0,16.6126,20.6776,31.4478
F150 Pickup 4WD FFV,Ford,2015,FCV,6.0,3.5,Automatic 6-spd,3700,5069.444444444444,19.0,0.0,0.0,22.445800000000002,0.0,0.0,0.0,17.107,21.3392,31.2978
F150 Pickup 4WD FFV,Ford,2015,FCV,8.0,5.0,Automatic (S6),3701,5069.444444444444,17.0,0.0,0.0,20.9033,0.0,0.0,0.0,14.816899999999999,18.2983,28.9933
Continental GT3-R,Bentley,2015,ICE,8.0,4.0,Automatic (S8),3702,5604.166666666667,17.0,0.0,0.0,23.3629,0.0,0.0,0.0,13.362,16.4,32.1
911 Carrera GTS,Porsche,2015,ICE,6.0,3.8,Manual 7-spd,3703,3700.5208333333335,21.0,0.0,0.0,25.8685,0.0,0.0,0.0,18.1857,22.793,36.4997
911 Carrera GTS,Porsche,2015,ICE,6.0,3.8,Automatic (AM-S7),3704,3700.5208333333335,21.0,0.0,0.0,25.7711,0.0,0.0,0.0,18.583,23.3319,36.3499
911 Carrera GTS Cabriolet,Porsche,2015,ICE,6.0,3.8,Manual 7-spd,3705,3700.5208333333335,20.0,0.0,0.0,24.9548,0.0,0.0,0.0,17.6288,22.0408,35.0989
911 Carrera GTS Cabriolet,Porsche,2015,ICE,6.0,3.8,Automatic (AM-S7),3706,3700.5208333333335,21.0,0.0,0.0,25.4126,0.0,0.0,0.0,18.5925,23.3448,35.7997
911 Carrera 4 GTS,Porsche,2015,ICE,6.0,3.8,Manual 7-spd,3707,3700.5208333333335,21.0,0.0,0.0,25.3459,0.0,0.0,0.0,18.0761,22.6446,35.6975
911 Carrera 4 GTS,Porsche,2015,ICE,6.0,3.8,Automatic (AM-S7),3708,3700.5208333333335,21.0,0.0,0.0,25.4126,0.0,0.0,0.0,18.5925,23.3448,35.7997
911 Carrera 4 GTS Cabriolet,Porsche,2015,ICE,6.0,3.8,Manual 7-spd,3709,3700.5208333333335,20.0,0.0,0.0,24.9548,0.0,0.0,0.0,17.6288,22.0408,35.0989
911 Carrera 4 GTS Cabriolet,Porsche,2015,ICE,6.0,3.8,Automatic (AM-S7),3710,3700.5208333333335,21.0,0.0,0.0,24.89,0.0,0.0,0.0,18.0054,22.549,35.0
MKT Livery FWD,Lincoln,2015,ICE,4.0,2.0,Automatic (S6),3711,5250.0,23.0,0.0,0.0,27.5494,0.0,0.0,0.0,20.3848,25.8,39.1
MKT Livery AWD,Lincoln,2015,ICE,6.0,3.7,Automatic 6-spd,3712,5250.0,19.0,0.0,0.0,23.4426,0.0,0.0,0.0,16.779,20.9,32.8
Flex FWD,Ford,2015,ICE,6.0,3.5,Automatic (S6),3713,5150.0,20.0,0.0,0.0,24.6277,0.0,0.0,0.0,17.7194,22.1628,34.5997
MKT FWD,Lincoln,2015,ICE,6.0,3.7,Automatic (S6),3714,5250.0,20.0,0.0,0.0,24.3654,0.0,0.0,0.0,17.3012,21.6,34.2
Flex AWD,Ford,2015,ICE,6.0,3.5,Automatic (S6),3715,5150.0,19.0,0.0,0.0,23.1116,0.0,0.0,0.0,17.1523,21.4,32.3
MKT AWD,Lincoln,2015,ICE,6.0,3.5,Automatic (S6),3716,5250.0,18.0,0.0,0.0,22.4473,0.0,0.0,0.0,16.1041,20.0,31.3
Elantra GT,Hyundai,2015,ICE,4.0,2.0,Manual 6-spd,3717,3158.617424242424,27.0,0.0,0.0,32.7484,0.0,0.0,0.0,23.9121,30.7483,47.3399
Focus FWD,Ford,2015,ICE,3.0,1.0,Manual 6-spd,3718,3346.3541666666665,32.0,0.0,0.0,38.251,0.0,0.0,0.0,28.8851,38.0,56.4
Focus FWD,Ford,2015,ICE,4.0,2.0,Automatic (AM6),3719,3346.3541666666665,31.0,0.0,0.0,38.3761,0.0,0.0,0.0,26.7003,34.7734,56.6103
Focus FWD,Ford,2015,ICE,4.0,2.0,Automatic (S6),3720,3346.3541666666665,30.0,0.0,0.0,36.7702,0.0,0.0,0.0,25.929,33.6497,53.9264
Focus FWD,Ford,2015,ICE,4.0,2.0,Manual 5-spd,3721,3346.3541666666665,29.0,0.0,0.0,35.3629,0.0,0.0,0.0,25.5497,33.1,51.6
Focus FWD,Ford,2015,ICE,4.0,2.0,Manual 6-spd,3722,3346.3541666666665,26.0,0.0,0.0,31.4165,0.0,0.0,0.0,23.0328,29.5,45.2
Focus FWD FFV,Ford,2015,FCV,4.0,2.0,Automatic (AM6),3723,3346.3541666666665,31.0,0.0,0.0,38.8451,0.0,0.0,0.0,26.5817,34.6,57.4
Focus FWD FFV,Ford,2015,FCV,4.0,2.0,Automatic (S6),3724,3346.3541666666665,30.0,0.0,0.0,36.7703,0.0,0.0,0.0,25.9291,33.6498,53.9266
Focus FWD FFV,Ford,2015,FCV,4.0,2.0,Manual 5-spd,3725,3346.3541666666665,29.0,0.0,0.0,35.3629,0.0,0.0,0.0,25.5497,33.1,51.6
Focus SFE FWD,Ford,2015,ICE,3.0,1.0,Manual 6-spd,3726,3346.3541666666665,34.0,0.0,0.0,40.5537,0.0,0.0,0.0,30.0849,39.8,60.3
Focus Electric,Ford,2015,EV,,,Automatic (A1),3727,3346.3541666666665,105.0,0.0,32.0,98.98,0.0,71.5259,76.0,110.04,157.2,141.4
Titan 2WD,Nissan,2015,ICE,8.0,5.6,Automatic 5-spd,3728,5583.333333333333,15.0,0.0,0.0,18.3832,0.0,0.0,0.0,13.1993,16.1866,25.28
Titan 4WD,Nissan,2015,ICE,8.0,5.6,Automatic 5-spd,3729,5583.333333333333,14.0,0.0,0.0,17.0456,0.0,0.0,0.0,12.248799999999997,14.9594,23.3348
V60 CC FWD,Volvo,2015,ICE,4.0,2.0,Automatic (S8),3730,4250.0,27.0,0.0,0.0,30.5383,0.0,0.0,0.0,23.9483,30.8,43.8
V60 CC AWD,Volvo,2015,ICE,5.0,2.5,Automatic (S6),3731,4250.0,23.0,0.0,0.0,27.7,0.0,0.0,0.0,20.0,25.2,38.5
Sorento FE AWD,Kia,2016,ICE,6.0,3.3,Automatic (S6),3732,4357.142857142857,21.0,0.0,0.0,25.4128,0.0,0.0,0.0,17.821,22.3,35.8
Sorento FWD,Kia,2016,ICE,4.0,2.0,Automatic (S6),3733,4357.142857142857,23.0,0.0,0.0,27.0515,0.0,0.0,0.0,20.0796,25.3791,38.3265
Sorento FWD,Kia,2016,ICE,4.0,2.4,Automatic (S6),3734,4357.142857142857,24.0,0.0,0.0,28.3824,0.0,0.0,0.0,21.1067,26.8,40.4
Sorento FWD,Kia,2016,ICE,6.0,3.3,Automatic (S6),3735,4357.142857142857,20.0,0.0,0.0,25.296,0.0,0.0,0.0,17.7119,22.1527,35.621
CX-5 2WD,Mazda,2016,ICE,4.0,2.0,Manual 6-spd,3736,3750.0,29.0,0.0,0.0,33.7116,0.0,0.0,0.0,25.9637,33.7,48.9
CX-5 2WD,Mazda,2016,ICE,4.0,2.5,Automatic (S6),3737,3750.0,29.0,0.0,0.0,32.5045,0.0,0.0,0.0,26.2706,34.1464,46.9465
Sorento AWD,Kia,2016,ICE,4.0,2.0,Automatic (S6),3738,4357.142857142857,21.0,0.0,0.0,25.0779,0.0,0.0,0.0,19.1743,24.1375,35.2872
Sorento AWD,Kia,2016,ICE,4.0,2.4,Automatic (S6),3739,4357.142857142857,22.0,0.0,0.0,25.2823,0.0,0.0,0.0,20.5296,26.0,35.6
Sorento AWD,Kia,2016,ICE,6.0,3.3,Automatic (S6),3740,4357.142857142857,19.0,0.0,0.0,23.1778,0.0,0.0,0.0,16.8538,21.0,32.4
CX-5 4WD,Mazda,2016,ICE,4.0,2.5,Automatic (S6),3741,3750.0,26.0,0.0,0.0,29.4476,0.0,0.0,0.0,23.8187,30.6153,42.0734
A7 quattro,Audi,2016,ICE,6.0,3.0,Automatic (S8),3742,4625.0,24.0,0.0,0.0,29.3376,0.0,0.0,0.0,20.2399,25.6,41.9
A6 quattro,Audi,2016,ICE,6.0,3.0,Automatic (S8),3743,4500.0,24.0,0.0,0.0,29.3376,0.0,0.0,0.0,20.2399,25.6,41.9
HR-V 2WD,Honda,2016,ICE,4.0,1.8,Manual 6-spd,3744,3312.5,28.0,0.0,0.0,32.9713,0.0,0.0,0.0,25.0648,32.4,47.7
HR-V 2WD,Honda,2016,ICE,4.0,1.8,Automatic (variable gear ratios),3745,3312.5,31.0,0.0,0.0,34.0189,0.0,0.0,0.0,28.2125,36.9997,49.4
HR-V 2WD,Honda,2016,ICE,4.0,1.8,Automatic (AV-S7),3746,3312.5,31.0,0.0,0.0,34.0189,0.0,0.0,0.0,28.2125,36.9997,49.4
HR-V 4WD,Honda,2016,ICE,4.0,1.8,Automatic (variable gear ratios),3747,3312.5,29.0,0.0,0.0,32.0,0.0,0.0,0.0,26.513,34.4997,46.0473
HR-V 4WD,Honda,2016,ICE,4.0,1.8,Automatic (AV-S7),3748,3312.5,29.0,0.0,0.0,32.0,0.0,0.0,0.0,26.513,34.4997,46.0473
1500 HFE 2WD,Ram,2015,ICE,6.0,3.0,Automatic 8-spd,3749,5557.692307692308,24.0,0.0,0.0,28.765200000000004,0.0,0.0,0.0,20.8185,26.399999999999995,41.0
Discovery Sport,Land Rover,2015,ICE,4.0,2.0,Automatic (S9),3750,4500.0,22.0,0.0,0.0,25.9337,0.0,0.0,0.0,19.8039,25.0,36.6
F-Type Coupe,Jaguar,2016,ICE,6.0,3.0,Automatic (S8),3751,4281.25,22.0,0.0,0.0,27.2921,0.0,0.0,0.0,19.4394,24.5,38.7
F-Type Convertible,Jaguar,2016,ICE,6.0,3.0,Automatic (S8),3752,4281.25,22.0,0.0,0.0,27.2921,0.0,0.0,0.0,19.4394,24.5,38.7
F-Type S Coupe,Jaguar,2016,ICE,6.0,3.0,Automatic (S8),3753,4281.25,22.0,0.0,0.0,26.5175,0.0,0.0,0.0,18.7801,23.6,37.5
F-Type S Convertible,Jaguar,2016,ICE,6.0,3.0,Automatic (S8),3754,4281.25,22.0,0.0,0.0,26.5175,0.0,0.0,0.0,18.7801,23.6,37.5
Mulsanne,Bentley,2016,ICE,8.0,6.8,Automatic (S8),3755,6500.0,14.0,0.0,0.0,18.0543,0.0,0.0,0.0,11.2645,13.6993,24.8
i3 BEV,BMW,2015,EV,,,Automatic (A1),3756,3250.0,124.0,0.0,27.0,111.37,0.0,71.6,81.0,137.48,196.4,159.1
Sportage SX FWD,Kia,2015,ICE,4.0,2.0,Automatic (S6),3757,3775.0,22.0,0.0,0.0,25.6735,0.0,0.0,0.0,19.7311,24.9,36.2
Sportage SX AWD,Kia,2015,ICE,4.0,2.0,Automatic (S6),3758,3775.0,21.0,0.0,0.0,24.759,0.0,0.0,0.0,19.22,24.2,34.8
Veloster,Hyundai,2016,ICE,4.0,1.6,Automatic (AM6),3759,3083.3333333333335,31.0,0.0,0.0,35.0032,0.0,0.0,0.0,28.1156,36.8562,51.0091
Veloster,Hyundai,2016,ICE,4.0,1.6,Manual 6-spd,3760,3083.3333333333335,30.0,0.0,0.0,34.3255,0.0,0.0,0.0,26.5405,34.5399,49.9
Elantra GT,Hyundai,2016,ICE,4.0,2.0,Manual 6-spd,3761,3170.7386363636365,27.0,0.0,0.0,32.4279,0.0,0.0,0.0,23.8676,30.6849,46.823
i-MiEV,Mitsubishi,2016,EV,,0.0,Automatic (A1),3762,2875.0,112.0,0.0,30.0,98.6914,0.0,54.8184,62.0,126.3678,180.5254,140.9876
Edge FWD,Ford,2015,ICE,4.0,2.0,Automatic (S6),3763,4550.0,24.0,0.0,0.0,29.6545,0.0,0.0,0.0,20.4572,25.9,42.4
Edge FWD,Ford,2015,ICE,6.0,3.5,Automatic (S6),3764,4550.0,21.0,0.0,0.0,25.998,0.0,0.0,0.0,17.7833,22.249,36.6989
Edge FWD,Ford,2015,ICE,6.0,2.7,Automatic (S6),3765,4550.0,21.0,0.0,0.0,26.5175,0.0,0.0,0.0,18.4122,23.1,37.5
Edge AWD,Ford,2015,ICE,4.0,2.0,Automatic (S6),3766,4550.0,23.0,0.0,0.0,27.7591,0.0,0.0,0.0,19.8761,25.0992,39.4266
Edge AWD,Ford,2015,ICE,6.0,3.5,Automatic (S6),3767,4550.0,20.0,0.0,0.0,24.3459,0.0,0.0,0.0,17.2196,21.4903,34.1704
Edge AWD,Ford,2015,ICE,6.0,2.7,Automatic (S6),3768,4550.0,20.0,0.0,0.0,23.7933,0.0,0.0,0.0,17.3669,21.6883,33.331
i3 REX,BMW,2015,PHEV,2.0,0.6,Automatic (A1),3769,3250.0,39.0,0.834,29.0,37.318,65.632,0.0,0.0,41.4544,52.5,52.2
i8,BMW,2015,PHEV,3.0,1.5,Automatic 6-spd,3770,3750.0,28.0,0.3737,43.0,28.8888,15.44,0.0,0.0,28.1135,38.4,46.4
F-Type S AWD Coupe,Jaguar,2016,ICE,6.0,3.0,Automatic (S8),3771,4281.25,21.0,0.0,0.0,25.6084,0.0,0.0,0.0,18.117,22.7,36.1
F-Type S AWD Convertible,Jaguar,2016,ICE,6.0,3.0,Automatic (S8),3772,4281.25,21.0,0.0,0.0,25.6084,0.0,0.0,0.0,18.117,22.7,36.1
ILX,Acura,2016,ICE,4.0,2.4,Automatic (AM8),3773,3375.0,29.0,0.0,0.0,34.8146,0.0,0.0,0.0,25.1342,32.5,50.7
Elantra GT,Hyundai,2016,ICE,4.0,2.0,Automatic (S6),3774,3170.7386363636365,27.0,0.0,0.0,32.0405,0.0,0.0,0.0,23.9481,30.7997,46.2
Renegade 2WD,Jeep,2015,FCV,4.0,2.4,Automatic 9-spd,3775,3512.896825396825,25.0,0.0,0.0,30.1602,0.0,0.0,0.0,21.7524,27.7,43.2
F-Type R Convertible,Jaguar,2016,ICE,8.0,5.0,Automatic (S8),3776,4281.25,18.0,0.0,0.0,23.0453,0.0,0.0,0.0,15.7274,19.5,32.2
F-Type R AWD Coupe,Jaguar,2016,ICE,8.0,5.0,Automatic (S8),3777,4281.25,18.0,0.0,0.0,22.5804,0.0,0.0,0.0,14.8182,18.3,31.5
F-Type R AWD Convertible,Jaguar,2016,ICE,8.0,5.0,Automatic (S8),3778,4281.25,18.0,0.0,0.0,22.5804,0.0,0.0,0.0,14.8182,18.3,31.5
XJ,Jaguar,2016,ICE,8.0,5.0,Automatic (S8),3779,4541.666666666667,18.0,0.0,0.0,22.9126,0.0,0.0,0.0,14.8943,18.4,32.0
XJL,Jaguar,2016,ICE,8.0,5.0,Automatic (S8),3780,4500.0,18.0,0.0,0.0,22.9126,0.0,0.0,0.0,14.8943,18.4,32.0
Impala Bi-Fuel  (CNG),Chevrolet,2015,,6.0,3.6,Automatic (S6),3781,3916.6666666666665,20.0,0.0,0.0,25.2146,0.0,0.0,0.0,16.8911,20.7,36.3
RLX,Acura,2016,ICE,6.0,3.5,Automatic (S6),3782,4625.0,23.0,0.0,0.0,30.1602,0.0,0.0,0.0,19.8039,25.0,43.2
RLX Hybrid,Acura,2016,HEV,6.0,3.5,Automatic (AM7),3783,4625.0,30.0,0.0,0.0,31.3883,0.0,0.0,0.0,28.2013,36.9832,45.1548
Outlander Sport 2WD,Mitsubishi,2015,ICE,4.0,2.4,Automatic (AV-S6),3784,3661.4583333333335,25.0,0.0,0.0,27.7128,0.0,0.0,0.0,23.0934,29.5858,40.3843
Outlander Sport 4WD,Mitsubishi,2015,ICE,4.0,2.4,Automatic (AV-S6),3785,3661.4583333333335,24.0,0.0,0.0,26.4543,0.0,0.0,0.0,22.4797,28.7199,38.5829
Equus,Hyundai,2016,ICE,8.0,5.0,Automatic (S8),3786,4750.0,18.0,0.0,0.0,22.9126,0.0,0.0,0.0,14.9703,18.5,32.0
